thai,romanization,english,breakdown,difficulty
ลูกค้ารู้สึกหงุดหงิดเวลาแถวไม่ขยับ,lûuk-kháa rúu-sùek ngùt-ngìt wee-laa thăew mâi khà-yáp,The customer feels annoyed when the queue doesn't move.,"[{""thai"":""ลูกค้า"",""english"":""customer"",""tones"":[""falling"",""high""],""romanization"":""lûuk-kháa""},{""thai"":""รู้สึก"",""english"":""feel"",""tones"":[""high"",""low""],""grammar"":true,""romanization"":""rúu-sùek""},{""thai"":""หงุดหงิด"",""english"":""annoyed"",""tones"":[""low"",""low""],""romanization"":""ngùt-ngìt""},{""thai"":""เวลา"",""english"":""when"",""romanization"":""wee-laa""},{""thai"":""แถว"",""english"":""queue"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""thăew""},{""thai"":""ไม่"",""english"":""not"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mâi""},{""thai"":""ขยับ"",""english"":""move"",""tones"":[""low"",""high""],""romanization"":""khà-yáp""}]",easy
เพื่อนร่วมห้องคนใหม่รู้สึกเขินกับทุกคนในบ้าน,phûuean-rûam-hôong-khon-mài-rúusùek-kŏen-gàp-thúk-khon-nai-bâan,The new roommate feels shy around everyone in the house.,"[{""thai"":""เพื่อนร่วมห้อง"",""english"":""roommate"",""tones"":[""falling"",""falling"",""falling""],""romanization"":""phûuean-rûam-hôong""},{""thai"":""คนใหม่"",""english"":""new person"",""romanization"":""khon-mài""},{""thai"":""รู้สึก"",""english"":""feel"",""grammar"":true,""romanization"":""rúusùek""},{""thai"":""เขิน"",""english"":""shy/embarrassed"",""romanization"":""kŏen""},{""thai"":""กับ"",""english"":""with"",""tones"":[""low""],""tone"":""low"",""romanization"":""gàp""},{""thai"":""ทุกคน"",""english"":""everyone"",""romanization"":""thúk-khon""},{""thai"":""ในบ้าน"",""english"":""in the house"",""romanization"":""nai-bâan""}]",easy
ฉันรู้สึกเวียนหัวถ้าขึ้นรถไฟเหาะเกินสองรอบ,chán-rúusùek-wiian-hŭua-thâa-khûen-rót-fai-hò-goen-sŏong-rôop,I feel dizzy if I ride the rollercoaster more than twice.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chán""},{""thai"":""รู้สึก"",""english"":""feel"",""grammar"":true,""romanization"":""rúusùek""},{""thai"":""เวียนหัว"",""english"":""dizzy"",""romanization"":""wiian-hŭua""},{""thai"":""ถ้า"",""english"":""if"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""thâa""},{""thai"":""ขึ้น"",""english"":""ride/go up"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""khûen""},{""thai"":""รถไฟเหาะ"",""english"":""rollercoaster"",""romanization"":""rót-fai-hò""},{""thai"":""เกิน"",""english"":""more than"",""romanization"":""goen""},{""thai"":""สองรอบ"",""english"":""two rounds"",""romanization"":""sŏong-rôop""}]",easy
ผู้โดยสารรู้สึกหงุดหงิดเมื่อไฟล์ทเลื่อนบ่อย,phûu-doy-săan-rúusùek-ngùt-ngìt-mûea-fai-láet-lûea-bòi,The passengers felt frustrated when the flight kept delaying.,"[{""thai"":""ผู้โดยสาร"",""english"":""passengers"",""romanization"":""phûu-doy-săan""},{""thai"":""รู้สึก"",""english"":""feel"",""grammar"":true,""romanization"":""rúusùek""},{""thai"":""หงุดหงิด"",""english"":""frustrated"",""tones"":[""low"",""low""],""romanization"":""ngùt-ngìt""},{""thai"":""เมื่อ"",""english"":""when"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mûea""},{""thai"":""ไฟล์ท"",""english"":""flight"",""romanization"":""fai-láet""},{""thai"":""เลื่อน"",""english"":""delay"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""lûea""},{""thai"":""บ่อย"",""english"":""often"",""tones"":[""low""],""tone"":""low"",""romanization"":""bòi""}]",easy
เขารู้สึกเก้อเขินเวลาพูดไทยกับพ่อแม่แฟน,khăo-rúusùek-kôr-kŏen-wee-laa-phûut-thai-gàp-phôr-mâe-faen,He feels awkward speaking Thai with his girlfriend's parents.,"[{""thai"":""เขา"",""english"":""he"",""romanization"":""khăo""},{""thai"":""รู้สึก"",""english"":""feel"",""grammar"":true,""romanization"":""rúusùek""},{""thai"":""เก้อเขิน"",""english"":""awkward/embarrassed"",""romanization"":""kôr-kŏen""},{""thai"":""เวลา"",""english"":""when"",""romanization"":""wee-laa""},{""thai"":""พูดไทย"",""english"":""speak Thai"",""romanization"":""phûut-thai""},{""thai"":""กับ"",""english"":""with"",""tones"":[""low""],""tone"":""low"",""romanization"":""gàp""},{""thai"":""พ่อแม่แฟน"",""english"":""girlfriend's parents"",""romanization"":""phôr-mâe-faen""}]",easy
ผู้ชมรู้สึกอึดอัดตอนบนเวทีเงียบนาน,phûu-chom-rúusùek-ùet-àt-dton-bon-wee-tii-ngîiap-naan,The audience felt uneasy during the long silence on stage.,"[{""thai"":""ผู้ชม"",""english"":""audience"",""romanization"":""phûu-chom""},{""thai"":""รู้สึก"",""english"":""feel"",""grammar"":true,""romanization"":""rúusùek""},{""thai"":""อึดอัด"",""english"":""uneasy"",""tones"":[""low"",""low""],""romanization"":""ùet-àt""},{""thai"":""ตอน"",""english"":""during"",""romanization"":""dton""},{""thai"":""บนเวที"",""english"":""on stage"",""romanization"":""bon-wee-tii""},{""thai"":""เงียบ"",""english"":""silent"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""ngîiap""},{""thai"":""นาน"",""english"":""long"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""naan""}]",easy
ฉันรู้สึกพอใจกับคะแนนแม้มันจะไม่สมบูรณ์แบบ,chán-rúusùek-phor-jai-gàp-khá-naen-máe-man-jà-mâi-som-buuan-baap,I feel satisfied with my score even though it isn't perfect.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chán""},{""thai"":""รู้สึก"",""english"":""feel"",""grammar"":true,""romanization"":""rúusùek""},{""thai"":""พอใจ"",""english"":""satisfied"",""romanization"":""phor-jai""},{""thai"":""กับ"",""english"":""with"",""tones"":[""low""],""tone"":""low"",""romanization"":""gàp""},{""thai"":""คะแนน"",""english"":""score"",""romanization"":""khá-naen""},{""thai"":""แม้"",""english"":""even though"",""tones"":[""high""],""tone"":""high"",""romanization"":""máe""},{""thai"":""มันจะไม่สมบูรณ์แบบ"",""english"":""it isn't perfect"",""romanization"":""man-jà-mâi-som-buuan-baap""}]",easy
ลูกค้ารู้สึกใจร้อนขณะรอเมนูใหม่,lûuk-kháa-rúusùek-jai-rón-khà-nà-ror-mee-nuu-mài,The customers feel impatient waiting for the new menu.,"[{""thai"":""ลูกค้า"",""english"":""customers"",""tones"":[""falling"",""high""],""romanization"":""lûuk-kháa""},{""thai"":""รู้สึก"",""english"":""feel"",""grammar"":true,""romanization"":""rúusùek""},{""thai"":""ใจร้อน"",""english"":""impatient"",""romanization"":""jai-rón""},{""thai"":""ขณะ"",""english"":""while"",""tones"":[""low"",""low""],""romanization"":""khà-nà""},{""thai"":""รอ"",""english"":""wait"",""romanization"":""ror""},{""thai"":""เมนูใหม่"",""english"":""new menu"",""romanization"":""mee-nuu-mài""}]",easy
ทีมพวกเรารู้สึกมั่นใจกับการนำเสนอพรุ่งนี้,thiim-phûak-rao-rúusùek-mân-jai-gàp-gaan-nam-sà-nöe-phrûng-níi,Our team feels confident about tomorrow's presentation.,"[{""thai"":""ทีม"",""english"":""team"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""thiim""},{""thai"":""พวกเรา"",""english"":""we/our"",""romanization"":""phûak-rao""},{""thai"":""รู้สึก"",""english"":""feel"",""grammar"":true,""romanization"":""rúusùek""},{""thai"":""มั่นใจ"",""english"":""confident"",""romanization"":""mân-jai""},{""thai"":""กับ"",""english"":""about"",""tones"":[""low""],""tone"":""low"",""romanization"":""gàp""},{""thai"":""การนำเสนอ"",""english"":""presentation"",""romanization"":""gaan-nam-sà-nöe""},{""thai"":""พรุ่งนี้"",""english"":""tomorrow"",""tones"":[""falling"",""high""],""romanization"":""phrûng-níi""}]",easy
น้องสาวฉันรู้สึกผิดหวังกับอาหารที่เธอทำเอง,náawng-sǎao-chǎn rúu-sùek phìt-wǎng gàp aa-hǎan thîi thao tham ayng,My sister feels disappointed about the food she cooked.,"[{""thai"":""น้องสาวฉัน"",""english"":""my younger sister"",""tones"":[""high"",""rising"",""rising""],""romanization"":""náawng-sǎao-chǎn""},{""thai"":""รู้สึก"",""english"":""feel"",""tones"":[""high"",""low""],""grammar"":true,""romanization"":""rúu-sùek""},{""thai"":""ผิดหวัง"",""english"":""disappointed"",""tones"":[""low"",""rising""],""romanization"":""phìt-wǎng""},{""thai"":""กับ"",""english"":""about / with"",""tones"":[""low""],""tone"":""low"",""romanization"":""gàp""},{""thai"":""อาหารที่เธอทำเอง"",""english"":""the food she cooked herself"",""romanization"":""aa-hǎan thîi thao tham ayng""}]",easy
นักเรียนใหม่รู้สึกกระวนกระวายในวันแรก,nák-rian mài rúu-sùek grà-won-grà-waai nai wan râaek,The new student feels nervous on his first day.,"[{""thai"":""นักเรียนใหม่"",""english"":""new student"",""romanization"":""nák-rian mài""},{""thai"":""รู้สึก"",""english"":""feel"",""tones"":[""high"",""low""],""grammar"":true,""romanization"":""rúu-sùek""},{""thai"":""กระวนกระวาย"",""english"":""anxious / nervous"",""romanization"":""grà-won-grà-waai""},{""thai"":""ในวันแรก"",""english"":""on the first day"",""romanization"":""nai wan râaek""}]",easy
เด็กๆ รู้สึกหนาวหลังจากเล่นฝน,dèk-dèk rúu-sùek nǎao lǎng-jàak lên fǒn,The children feel cold after playing in the rain.,"[{""thai"":""เด็กๆ"",""english"":""children"",""tones"":[""low"",""low""],""romanization"":""dèk-dèk""},{""thai"":""รู้สึก"",""english"":""feel"",""tones"":[""high"",""low""],""grammar"":true,""romanization"":""rúu-sùek""},{""thai"":""หนาว"",""english"":""cold"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""nǎao""},{""thai"":""หลังจากเล่นฝน"",""english"":""after playing in the rain"",""tones"":[""rising"",""low"",""falling"",""rising""],""romanization"":""lǎng-jàak lên fǒn""}]",easy
คนขับรู้สึกง่วงเพราะเขานอนไม่พอ,khon-khàp rúu-sùek ngûang phrɔ́ khao nɔɔn mâi phɔɔ,The driver feels sleepy because he didn’t sleep enough.,"[{""thai"":""คนขับ"",""english"":""driver"",""romanization"":""khon-khàp""},{""thai"":""รู้สึก"",""english"":""feel"",""tones"":[""high"",""low""],""grammar"":true,""romanization"":""rúu-sùek""},{""thai"":""ง่วง"",""english"":""sleepy"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""ngûang""},{""thai"":""เพราะเขานอนไม่พอ"",""english"":""because he didn’t sleep enough"",""romanization"":""phrɔ́ khao nɔɔn mâi phɔɔ""}]",easy
ฉันรู้สึกอายเวลาพูดไทยผิด,chǎn rúu-sùek aai weelaa phûut thai phìt,I feel embarrassed when I speak Thai wrong.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""รู้สึก"",""english"":""feel"",""tones"":[""high"",""low""],""grammar"":true,""romanization"":""rúu-sùek""},{""thai"":""อาย"",""english"":""embarrassed"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""aai""},{""thai"":""เวลาพูดไทยผิด"",""english"":""when I speak Thai wrong"",""romanization"":""weelaa phûut thai phìt""}]",easy
พ่อแม่เธอรู้สึกภูมิใจเวลาเธอพูดบนเวที,phɔ̂ɔ-mâe thao rúu-sùek phuum-chai weelaa thao phûut bon wehtii,Her parents feel proud when she speaks on stage.,"[{""thai"":""พ่อแม่เธอ"",""english"":""her parents"",""romanization"":""phɔ̂ɔ-mâe thao""},{""thai"":""รู้สึก"",""english"":""feel"",""tones"":[""high"",""low""],""grammar"":true,""romanization"":""rúu-sùek""},{""thai"":""ภูมิใจ"",""english"":""proud"",""romanization"":""phuum-chai""},{""thai"":""เวลาเธอพูดบนเวที"",""english"":""when she speaks on stage"",""romanization"":""weelaa thao phûut bon wehtii""}]",easy
คนไข้รู้สึกดีขึ้นหลังจากกินยา,khon-khâi rúu-sùek dii khûun lǎng-jàak kin yaa,The patient feels better after taking the medicine.,"[{""thai"":""คนไข้"",""english"":""patient"",""romanization"":""khon-khâi""},{""thai"":""รู้สึก"",""english"":""feel"",""tones"":[""high"",""low""],""grammar"":true,""romanization"":""rúu-sùek""},{""thai"":""ดีขึ้น"",""english"":""better"",""romanization"":""dii khûun""},{""thai"":""หลังจากกินยา"",""english"":""after taking the medicine"",""romanization"":""lǎng-jàak kin yaa""}]",easy
