thai,romanization,english,breakdown,difficulty
ยายดูทีวีตอนเย็นบ่อย,yaai duu thii-wii dtaawn yen bòi,Grandma often watches TV in the evening.,"[{""thai"":""ยาย"",""english"":""grandma"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""yaai""},{""thai"":""ดู"",""english"":""watch"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""duu""},{""thai"":""ทีวี"",""english"":""TV"",""tones"":[""mid"",""mid""],""romanization"":""thii-wii""},{""thai"":""ตอนเย็น"",""english"":""in the evening"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""dtaawn yen""},{""thai"":""บ่อย"",""english"":""often"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""bòi""}]",easy
ครูของเราเล่าเรื่องเสมอ,khruu khǎawng rao lao rûueang samǒe,Our teacher always tells stories.,"[{""thai"":""ครู"",""english"":""teacher"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khruu""},{""thai"":""ของ"",""english"":""of"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǎawng""},{""thai"":""เรา"",""english"":""we / our"",""tones"":[""mid"",""mid""],""romanization"":""rao""},{""thai"":""เล่า"",""english"":""tell"",""tones"":[""falling"",""falling""],""romanization"":""lao""},{""thai"":""เรื่อง"",""english"":""story"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""rûueang""},{""thai"":""เสมอ"",""english"":""always"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""samǒe""}]",easy
พวกเขาฝึกกีตาร์บางครั้ง,phûuak khăo fùek gii-dtaa baang khráng,They sometimes practice guitar.,"[{""thai"":""พวกเขา"",""english"":""they"",""tones"":[""falling"",""rising""],""romanization"":""phûuak khăo""},{""thai"":""ฝึก"",""english"":""practice"",""tones"":[""low""],""tone"":""low"",""romanization"":""fùek""},{""thai"":""กีตาร์"",""english"":""guitar"",""tones"":[""mid"",""mid""],""romanization"":""gii-dtaa""},{""thai"":""บางครั้ง"",""english"":""sometimes"",""tones"":[""mid"",""high""],""grammar"":true,""romanization"":""baang khráng""}]",easy
แม่รดน้ำต้นไม้บ่อย,mâe rót nám dtôn máai bòi,Mom often waters the plants.,"[{""thai"":""แม่"",""english"":""mom"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""mâe""},{""thai"":""รดน้ำ"",""english"":""water"",""tones"":[""high"",""high""],""romanization"":""rót nám""},{""thai"":""ต้นไม้"",""english"":""plants"",""tones"":[""falling"",""high""],""romanization"":""dtôn máai""},{""thai"":""บ่อย"",""english"":""often"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""bòi""}]",easy
ฉันทำความสะอาดห้องเสมอ,chǎn tham khwaam sà-àat hâawng samǒe,I always clean my room.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""ทำความสะอาด"",""english"":""clean"",""tones"":[""mid"",""low"",""low"",""low""],""romanization"":""tham khwaam sà-àat""},{""thai"":""ห้อง"",""english"":""room"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""hâawng""},{""thai"":""เสมอ"",""english"":""always"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""samǒe""}]",easy
เราเจอกันที่คาเฟ่เดิมเสมอ,rao jooe-gan thîi khaa-fée doom sà-mǒe,We always meet at the same cafe.,"[{""thai"":""เรา"",""english"":""we"",""tones"":[""mid"",""mid""],""romanization"":""rao""},{""thai"":""เจอ"",""english"":""meet"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""jooe""},{""thai"":""กัน"",""english"":""each other"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""gan""},{""thai"":""ที่"",""english"":""at"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""thîi""},{""thai"":""คาเฟ่เดิม"",""english"":""same café"",""tones"":[""mid"",""mid"",""falling"",""mid""],""romanization"":""khaa-fée doom""},{""thai"":""เสมอ"",""english"":""always"",""tones"":[""low"",""rising""],""grammar"":true,""romanization"":""sà-mǒe""}]",easy
ฉันพาหมาเดินเล่นตอนเย็นบ่อย,chǎn phaa mǎa doen-lên dton-yen bòi,I often take the dog for a walk in the evening.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""พาหมา"",""english"":""take the dog"",""tones"":[""mid"",""rising""],""romanization"":""phaa mǎa""},{""thai"":""เดินเล่น"",""english"":""walk for fun"",""tones"":[""mid"",""mid"",""falling""],""romanization"":""doen-lên""},{""thai"":""ตอนเย็น"",""english"":""evening"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""dton-yen""},{""thai"":""บ่อย"",""english"":""often"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""bòi""}]",easy
พ่ออ่านข่าวหลังกินข้าวเช้าเสมอ,phɔ̂ɔ àan khàao lǎng gin-khâao-cháao sà-mǒe,Dad always reads the news after breakfast.,"[{""thai"":""พ่อ"",""english"":""dad"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phɔ̂ɔ""},{""thai"":""อ่าน"",""english"":""read"",""tones"":[""low""],""tone"":""low"",""romanization"":""àan""},{""thai"":""ข่าว"",""english"":""news"",""tones"":[""low""],""tone"":""low"",""romanization"":""khàao""},{""thai"":""หลัง"",""english"":""after"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""lǎng""},{""thai"":""กินข้าวเช้า"",""english"":""eat breakfast"",""tones"":[""mid"",""falling"",""high"",""high""],""romanization"":""gin-khâao-cháao""},{""thai"":""เสมอ"",""english"":""always"",""tones"":[""low"",""rising""],""grammar"":true,""romanization"":""sà-mǒe""}]",easy
ฉันฟังพ็อดแคสต์ตอนทำอาหารบางครั้ง,chǎn fang pód-khɛ́et dton tham aa-hǎan baang khráng,I sometimes listen to podcasts while cooking.,"[{""thai"":""ฉัน"",""english"":""I"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""ฟัง"",""english"":""listen"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""fang""},{""thai"":""พ็อดแคสต์"",""english"":""podcast"",""tones"":[""high"",""high""],""romanization"":""pód-khɛ́et""},{""thai"":""ตอน"",""english"":""while"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""dton""},{""thai"":""ทำอาหาร"",""english"":""cook"",""tones"":[""mid"",""mid"",""rising""],""romanization"":""tham aa-hǎan""},{""thai"":""บางครั้ง"",""english"":""sometimes"",""tones"":[""mid"",""high""],""grammar"":true,""romanization"":""baang khráng""}]",easy
ครูเขียนตัวอย่างบนกระดานบ่อย,khruu khǐan dtuua-yàang bon grà-daan bòi,The teacher often writes examples on the board.,"[{""thai"":""ครู"",""english"":""teacher"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khruu""},{""thai"":""เขียน"",""english"":""write"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""khǐan""},{""thai"":""ตัวอย่าง"",""english"":""examples"",""tones"":[""mid"",""low""],""romanization"":""dtuua-yàang""},{""thai"":""บนกระดาน"",""english"":""on the board"",""tones"":[""mid"",""mid""],""romanization"":""bon grà-daan""},{""thai"":""บ่อย"",""english"":""often"",""tones"":[""low""],""tone"":""low"",""grammar"":true,""romanization"":""bòi""}]",easy
เราถอดรองเท้าในบ้านเสมอ,rao thɔ̀ɔt rɔɔng-tháo nai bâan sà-mǒe,We always take our shoes off indoors.,"[{""thai"":""เรา"",""english"":""we"",""tones"":[""mid"",""mid""],""romanization"":""rao""},{""thai"":""ถอด"",""english"":""take off"",""tones"":[""low""],""tone"":""low"",""romanization"":""thɔ̀ɔt""},{""thai"":""รองเท้า"",""english"":""shoes"",""tones"":[""mid"",""high""],""romanization"":""rɔɔng-tháo""},{""thai"":""ในบ้าน"",""english"":""inside the house"",""tones"":[""mid"",""falling""],""romanization"":""nai bâan""},{""thai"":""เสมอ"",""english"":""always"",""tones"":[""low"",""rising""],""grammar"":true,""romanization"":""sà-mǒe""}]",easy
เพื่อนฉันส่งคลิปตลกให้บางครั้ง,phûuean chǎn sòng khlip dtà-lòk hâi baang khráng,My friend sometimes sends me funny clips.,"[{""thai"":""เพื่อน"",""english"":""friend"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""phûuean""},{""thai"":""ฉัน"",""english"":""my"",""tones"":[""rising""],""tone"":""rising"",""romanization"":""chǎn""},{""thai"":""ส่ง"",""english"":""send"",""tones"":[""low""],""tone"":""low"",""romanization"":""sòng""},{""thai"":""คลิปตลก"",""english"":""funny clips"",""tones"":[""low""],""tone"":""low"",""romanization"":""khlip dtà-lòk""},{""thai"":""ให้"",""english"":""to me"",""tones"":[""falling""],""tone"":""falling"",""romanization"":""hâi""},{""thai"":""บางครั้ง"",""english"":""sometimes"",""tones"":[""mid"",""high""],""grammar"":true,""romanization"":""baang khráng""}]",easy
น้องสาวโทรมาเสมอประมาณหกโมงเย็น,nɔ́ɔng-sǎao to maa samǒe prà-maan hòk moong yen,My sister always calls around six in the evening.,"[{""thai"":""น้องสาว"",""english"":""younger sister"",""tones"":[""high"",""rising""],""romanization"":""nɔ́ɔng-sǎao""},{""thai"":""โทรมา"",""english"":""calls (me)"",""tones"":[""mid"",""mid""],""romanization"":""to maa""},{""thai"":""เสมอ"",""english"":""always"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""samǒe""},{""thai"":""ประมาณหกโมงเย็น"",""english"":""around six p.m."",""tones"":[""low"",""mid"",""low"",""mid""],""romanization"":""prà-maan hòk moong yen""}]",easy
เรากินอาหารข้างทางบางครั้งหลังเลิกเรียน,rao gin aa-hǎan khâang thaang baang khráng lâng lôok rian,We sometimes eat street food after class.,"[{""thai"":""เรา"",""english"":""we"",""tones"":[""mid"",""mid""],""romanization"":""rao""},{""thai"":""กิน"",""english"":""eat"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""gin""},{""thai"":""อาหารข้างทาง"",""english"":""street food"",""tones"":[""mid"",""rising"",""falling"",""mid""],""romanization"":""aa-hǎan khâang thaang""},{""thai"":""บางครั้ง"",""english"":""sometimes"",""tones"":[""mid"",""high""],""grammar"":true,""romanization"":""baang khráng""},{""thai"":""หลังเลิกเรียน"",""english"":""after class"",""tones"":[""rising"",""falling"",""falling"",""mid"",""mid""],""romanization"":""lâng lôok rian""}]",easy
ครูมาเร็วเสมอ,khru maa rew samǒe,The teacher always arrives early.,"[{""thai"":""ครู"",""english"":""teacher"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""khru""},{""thai"":""มา"",""english"":""comes"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""maa""},{""thai"":""เร็ว"",""english"":""early / quickly"",""tones"":[""mid""],""tone"":""mid"",""romanization"":""rew""},{""thai"":""เสมอ"",""english"":""always"",""tones"":[""rising""],""tone"":""rising"",""grammar"":true,""romanization"":""samǒe""}]",easy
